row_id,sample_id,path,folder,origin,family,split,sample_label,label,operator,edge_cases,line,handle,resource_call,resource_type,scope,class_name,verdict,exposure,leaking_path_fraction,escapes_return,escapes_self_attr,escapes_container,escapes_call_arg,callee_closes_param,close_present_but_unguarded,in_loop,raising_call_between,reassigned_before_close,resource_type_weight,is_test_or_script_file,is_async_resource,callee_name_suggests_close,escape_disposed_downstream,escape_recipient_unknown,container_drained_in_module
S-1587#12:retry,S-1587,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__ftp__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,ftplib.FTP,SOCKET,telemetry_ftp,,SAFE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1587#7:client,S-1587,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__ftp__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,client,ftplib.FTP,SOCKET,telemetry_ftp,,SAFE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1588#12:retry,S-1588,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__smtp__ingest.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,smtplib.SMTP,SOCKET,ingest_smtp,,SAFE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1588#7:client,S-1588,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__smtp__ingest.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,client,smtplib.SMTP,SOCKET,ingest_smtp,,SAFE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1589#12:retry,S-1589,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__smtp__billing.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,smtplib.SMTP,SOCKET,billing_smtp,,SAFE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1589#7:client,S-1589,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__smtp__billing.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,client,smtplib.SMTP,SOCKET,billing_smtp,,SAFE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1590#12:retry,S-1590,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__smtp__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,smtplib.SMTP,SOCKET,telemetry_smtp,,SAFE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1590#7:client,S-1590,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__smtp__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,client,smtplib.SMTP,SOCKET,telemetry_smtp,,SAFE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1591#12:retry,S-1591,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__sqlite__ingest.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,sqlite3.connect,DB,ingest_sqlite,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1591#7:connection,S-1591,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__sqlite__ingest.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,connection,sqlite3.connect,DB,ingest_sqlite,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1592#12:retry,S-1592,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__sqlite__billing.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,sqlite3.connect,DB,billing_sqlite,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1592#7:connection,S-1592,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__sqlite__billing.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,connection,sqlite3.connect,DB,billing_sqlite,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1593#12:retry,S-1593,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__sqlite__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,sqlite3.connect,DB,telemetry_sqlite,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1593#7:connection,S-1593,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__sqlite__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,connection,sqlite3.connect,DB,telemetry_sqlite,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1594#12:retry,S-1594,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__postgres__ingest.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,psycopg2.connect,DB,ingest_postgres,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1594#7:connection,S-1594,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__postgres__ingest.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,connection,psycopg2.connect,DB,ingest_postgres,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1595#12:retry,S-1595,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__postgres__billing.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,psycopg2.connect,DB,billing_postgres,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1595#7:connection,S-1595,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__postgres__billing.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,connection,psycopg2.connect,DB,billing_postgres,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1596#12:retry,S-1596,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__postgres__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,psycopg2.connect,DB,telemetry_postgres,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1596#7:connection,S-1596,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__postgres__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,connection,psycopg2.connect,DB,telemetry_postgres,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1597#12:retry,S-1597,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__mysql__ingest.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,pymysql.connect,DB,ingest_mysql,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1597#7:connection,S-1597,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__mysql__ingest.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,connection,pymysql.connect,DB,ingest_mysql,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1598#12:retry,S-1598,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__mysql__billing.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,pymysql.connect,DB,billing_mysql,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1598#7:connection,S-1598,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__mysql__billing.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,connection,pymysql.connect,DB,billing_mysql,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1599#12:retry,S-1599,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__mysql__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,pymysql.connect,DB,telemetry_mysql,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1599#7:connection,S-1599,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__mysql__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,connection,pymysql.connect,DB,telemetry_mysql,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1600#12:retry,S-1600,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__redis_client__ingest.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,redis.Redis,DB,ingest_redis_client,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1600#7:client,S-1600,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__redis_client__ingest.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,client,redis.Redis,DB,ingest_redis_client,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1601#12:retry,S-1601,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__redis_client__billing.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,redis.Redis,DB,billing_redis_client,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1601#7:client,S-1601,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__redis_client__billing.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,client,redis.Redis,DB,billing_redis_client,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1602#12:retry,S-1602,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__redis_client__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,redis.Redis,DB,telemetry_redis_client,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1602#7:client,S-1602,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__redis_client__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,client,redis.Redis,DB,telemetry_redis_client,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1603#12:retry,S-1603,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__mongo__ingest.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,pymongo.MongoClient,DB,ingest_mongo,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1603#7:client,S-1603,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__mongo__ingest.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,client,pymongo.MongoClient,DB,ingest_mongo,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1604#12:retry,S-1604,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__mongo__billing.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,pymongo.MongoClient,DB,billing_mongo,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1604#7:client,S-1604,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__mongo__billing.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,client,pymongo.MongoClient,DB,billing_mongo,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1605#12:retry,S-1605,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__mongo__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,pymongo.MongoClient,DB,telemetry_mongo,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1605#7:client,S-1605,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__mongo__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,client,pymongo.MongoClient,DB,telemetry_mongo,,SAFE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1606#12:retry,S-1606,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__subprocess_popen__ingest.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,subprocess.Popen,PROCESS,ingest_subprocess_popen,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1606#7:process,S-1606,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__subprocess_popen__ingest.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,process,subprocess.Popen,PROCESS,ingest_subprocess_popen,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1607#12:retry,S-1607,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__subprocess_popen__billing.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,subprocess.Popen,PROCESS,billing_subprocess_popen,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1607#7:process,S-1607,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__subprocess_popen__billing.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,process,subprocess.Popen,PROCESS,billing_subprocess_popen,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1608#12:retry,S-1608,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__subprocess_popen__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,subprocess.Popen,PROCESS,telemetry_subprocess_popen,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1608#7:process,S-1608,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__subprocess_popen__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,process,subprocess.Popen,PROCESS,telemetry_subprocess_popen,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1609#13:retry,S-1609,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__process_pool__ingest.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,13,retry,multiprocessing.Pool,POOL,ingest_process_pool,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1609#7:pool,S-1609,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__process_pool__ingest.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,pool,multiprocessing.Pool,POOL,ingest_process_pool,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1610#13:retry,S-1610,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__process_pool__billing.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,13,retry,multiprocessing.Pool,POOL,billing_process_pool,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1610#7:pool,S-1610,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__process_pool__billing.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,pool,multiprocessing.Pool,POOL,billing_process_pool,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1611#13:retry,S-1611,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__process_pool__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,13,retry,multiprocessing.Pool,POOL,telemetry_process_pool,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1611#7:pool,S-1611,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__process_pool__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,pool,multiprocessing.Pool,POOL,telemetry_process_pool,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1612#12:retry,S-1612,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__thread_pool__ingest.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,concurrent.futures.ThreadPoolExecutor,POOL,ingest_thread_pool,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1612#7:pool,S-1612,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__thread_pool__ingest.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,pool,concurrent.futures.ThreadPoolExecutor,POOL,ingest_thread_pool,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1613#12:retry,S-1613,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__thread_pool__billing.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,concurrent.futures.ThreadPoolExecutor,POOL,billing_thread_pool,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1613#7:pool,S-1613,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__thread_pool__billing.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,pool,concurrent.futures.ThreadPoolExecutor,POOL,billing_thread_pool,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1614#12:retry,S-1614,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__thread_pool__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,concurrent.futures.ThreadPoolExecutor,POOL,telemetry_thread_pool,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1614#7:pool,S-1614,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__thread_pool__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,pool,concurrent.futures.ThreadPoolExecutor,POOL,telemetry_thread_pool,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-1615#12:retry,S-1615,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__file_bz2__ingest.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,bz2.open,FILE,ingest_file_bz2,,SAFE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1615#7:handle,S-1615,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__file_bz2__ingest.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,handle,bz2.open,FILE,ingest_file_bz2,,SAFE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1616#12:retry,S-1616,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__file_bz2__billing.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,bz2.open,FILE,billing_file_bz2,,SAFE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1616#7:handle,S-1616,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__file_bz2__billing.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,handle,bz2.open,FILE,billing_file_bz2,,SAFE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1617#12:retry,S-1617,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__file_bz2__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,bz2.open,FILE,telemetry_file_bz2,,SAFE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1617#7:handle,S-1617,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__file_bz2__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,handle,bz2.open,FILE,telemetry_file_bz2,,SAFE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1618#12:retry,S-1618,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__file_lzma__ingest.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,lzma.open,FILE,ingest_file_lzma,,SAFE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1618#7:handle,S-1618,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__file_lzma__ingest.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,handle,lzma.open,FILE,ingest_file_lzma,,SAFE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1619#12:retry,S-1619,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__file_lzma__billing.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,lzma.open,FILE,billing_file_lzma,,SAFE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1619#7:handle,S-1619,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__file_lzma__billing.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,handle,lzma.open,FILE,billing_file_lzma,,SAFE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1620#12:retry,S-1620,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__file_lzma__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,12,retry,lzma.open,FILE,telemetry_file_lzma,,SAFE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-1620#7:handle,S-1620,dataset/real_code/synthesized/reacquire_after_close/reacquire_after_close__file_lzma__telemetry.py,real_code,synthesized,synth:reacquire_after_close,train,0,0,,EC-ALIAS-04,7,handle,lzma.open,FILE,telemetry_file_lzma,,SAFE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
